account_id,account_district_id,statement_freq,account_date_opened,loan_id,date,amount,duration,payments,status
2067,76,MONTHLY,461,,,,,,
2068,21,MONTHLY,152,,,,,,
2069,72,MONTHLY,1741,,,,,,
2070,72,MONTHLY,28,,,,,,
2071,35,MONTHLY,1588,,,,,,
2072,41,MONTHLY,289,,,,,,
2073,59,MONTHLY,1686,5368.0,981005.0,44640.0,24.0,1860.0,C
2074,12,MONTHLY,1143,,,,,,
2075,33,MONTHLY,1095,,,,,,
2076,18,MONTHLY,1355,,,,,,
2077,29,MONTHLY,733,,,,,,
2078,62,MONTHLY,188,,,,,,
2079,55,MONTHLY,1709,,,,,,
2080,74,MONTHLY,1577,5369.0,970912.0,214596.0,36.0,5961.0,C
2081,36,MONTHLY,1643,,,,,,
2082,36,MONTHLY,245,,,,,,
2083,1,MONTHLY,1366,,,,,,
2084,44,MONTHLY,1346,,,,,,
2085,25,MONTHLY,1504,,,,,,
2086,70,WEEKLY,1316,,,,,,
2087,7,WEEKLY,7,,,,,,
2088,4,MONTHLY,208,,,,,,
2089,29,WEEKLY,1524,,,,,,
2090,40,MONTHLY,1425,,,,,,
2091,1,MONTHLY,1363,,,,,,
2092,1,MONTHLY,483,,,,,,
2093,64,MONTHLY,1648,,,,,,
2094,73,MONTHLY,1330,,,,,,
2095,56,MONTHLY,1082,,,,,,
2096,32,MONTHLY,897,,,,,,
2097,46,MONTHLY,1744,,,,,,
2099,3,WEEKLY,11,,,,,,
2101,9,MONTHLY,1311,,,,,,
2102,41,MONTHLY,1312,,,,,,
2103,48,MONTHLY,1492,,,,,,
2104,48,MONTHLY,1258,,,,,,
2105,70,MONTHLY,1163,,,,,,
2106,1,MONTHLY,1126,5375.0,961003.0,101520.0,12.0,8460.0,A
2107,70,MONTHLY,1408,,,,,,
2108,74,MONTHLY,1282,,,,,,
2109,34,MONTHLY,1127,,,,,,
2110,64,MONTHLY,53,,,,,,
2111,42,WEEKLY,754,,,,,,
2112,44,MONTHLY,1288,,,,,,
2113,7,MONTHLY,1335,,,,,,
2114,30,MONTHLY,1318,,,,,,
2115,8,MONTHLY,1434,,,,,,
2116,70,MONTHLY,1217,5377.0,970804.0,92400.0,12.0,7700.0,A
2117,48,MONTHLY,1314,,,,,,
2118,42,MONTHLY,1591,,,,,,
2119,74,MONTHLY,993,,,,,,
2121,64,MONTHLY,703,,,,,,
2122,68,MONTHLY,7,,,,,,
2123,64,MONTHLY,206,,,,,,
2124,69,MONTHLY,50,,,,,,
2125,43,WEEKLY,1784,,,,,,
2126,1,MONTHLY,1500,,,,,,
2127,1,MONTHLY,1589,,,,,,
2128,22,MONTHLY,343,,,,,,
2130,46,MONTHLY,1403,,,,,,
2131,70,MONTHLY,1287,,,,,,
2132,76,MONTHLY,280,,,,,,
2133,11,MONTHLY,1740,,,,,,
2134,52,MONTHLY,1313,5382.0,970317.0,22932.0,36.0,637.0,C
2135,51,MONTHLY,1628,,,,,,
2136,75,MONTHLY,1735,,,,,,
2137,4,TRANSACTION,228,,,,,,
2138,75,MONTHLY,1683,,,,,,
2139,8,MONTHLY,889,,,,,,
2140,75,MONTHLY,293,,,,,,
2141,21,MONTHLY,1589,,,,,,
2142,42,MONTHLY,1704,5384.0,980307.0,23328.0,12.0,1944.0,C
2143,1,MONTHLY,1107,5385.0,960909.0,71460.0,36.0,1985.0,C
2144,55,TRANSACTION,931,,,,,,
2146,31,MONTHLY,155,,,,,,
2147,28,MONTHLY,1286,,,,,,
2148,1,MONTHLY,994,,,,,,
2149,7,MONTHLY,1318,,,,,,
2150,37,MONTHLY,254,,,,,,
2151,38,MONTHLY,768,,,,,,
2152,22,MONTHLY,1756,,,,,,
2153,31,WEEKLY,1101,5388.0,961128.0,61560.0,12.0,5130.0,A
2154,63,MONTHLY,475,,,,,,
2155,58,MONTHLY,523,,,,,,
2156,1,MONTHLY,1349,,,,,,
2157,77,MONTHLY,1041,,,,,,
2158,38,MONTHLY,1548,,,,,,
2159,1,MONTHLY,1095,,,,,,
2160,72,MONTHLY,1409,,,,,,
2161,15,WEEKLY,363,,,,,,
2162,50,MONTHLY,1785,,,,,,
2163,17,MONTHLY,734,,,,,,
2164,63,MONTHLY,1350,,,,,,
2165,51,MONTHLY,1558,5389.0,970822.0,78600.0,24.0,3275.0,C
2166,71,MONTHLY,1562,,,,,,
2167,16,MONTHLY,219,5390.0,941030.0,170256.0,24.0,7094.0,A
2169,57,MONTHLY,1650,,,,,,
2170,1,TRANSACTION,503,,,,,,
2172,1,MONTHLY,1705,,,,,,
2173,64,MONTHLY,1582,,,,,,
2174,18,MONTHLY,1757,,,,,,
2175,1,MONTHLY,116,,,,,,
2176,67,MONTHLY,156,5395.0,940730.0,299088.0,36.0,8308.0,B
2177,62,MONTHLY,3,,,,,,
2178,64,MONTHLY,864,,,,,,
2179,1,WEEKLY,378,,,,,,
2180,45,MONTHLY,299,,,,,,
2182,22,MONTHLY,1653,,,,,,
2183,54,MONTHLY,1658,,,,,,
2184,6,MONTHLY,1587,,,,,,
2185,67,MONTHLY,747,,,,,,
2186,63,MONTHLY,187,,,,,,
2187,9,WEEKLY,1151,5398.0,971104.0,53472.0,12.0,4456.0,A
2189,75,MONTHLY,111,,,,,,
2190,41,WEEKLY,1250,,,,,,
2191,1,MONTHLY,1315,,,,,,
2192,59,MONTHLY,1176,,,,,,
2193,44,MONTHLY,1402,,,,,,
2194,54,MONTHLY,1516,,,,,,
2195,73,MONTHLY,645,,,,,,
2196,11,MONTHLY,1665,,,,,,
2197,46,MONTHLY,1667,,,,,,
2199,1,MONTHLY,215,,,,,,
2200,1,MONTHLY,1637,,,,,,
2201,8,MONTHLY,277,,,,,,
2203,47,MONTHLY,823,,,,,,
2204,9,MONTHLY,1661,,,,,,
2205,51,MONTHLY,1198,,,,,,
2206,45,MONTHLY,951,,,,,,
2207,35,MONTHLY,1119,,,,,,
2208,7,MONTHLY,1643,,,,,,
2209,65,MONTHLY,1322,,,,,,
2210,31,MONTHLY,1320,,,,,,
2211,61,TRANSACTION,1774,,,,,,
2212,33,MONTHLY,1137,,,,,,
2213,68,MONTHLY,191,,,,,,
2214,45,MONTHLY,1121,,,,,,
2215,48,MONTHLY,1750,,,,,,
2216,74,MONTHLY,106,,,,,,
2217,73,MONTHLY,1121,,,,,,
2218,19,MONTHLY,689,5409.0,951118.0,182040.0,60.0,3034.0,C
2219,60,MONTHLY,69,,,,,,
2220,16,MONTHLY,40,,,,,,
2221,58,MONTHLY,1779,,,,,,
2222,47,MONTHLY,120,,,,,,
2223,44,MONTHLY,1099,,,,,,
2224,46,TRANSACTION,1527,,,,,,
2225,15,MONTHLY,1118,,,,,,
2226,2,MONTHLY,1142,,,,,,
2227,31,WEEKLY,506,5413.0,951212.0,92976.0,24.0,3874.0,A
2228,34,MONTHLY,442,5414.0,950329.0,185952.0,48.0,3874.0,C
2229,1,MONTHLY,1487,,,,,,
2230,7,MONTHLY,1136,,,,,,
2231,2,MONTHLY,1747,,,,,,
2232,1,MONTHLY,1222,,,,,,
2233,43,MONTHLY,1097,,,,,,
2234,3,MONTHLY,1420,,,,,,
2235,45,MONTHLY,1024,,,,,,
2236,73,MONTHLY,968,5415.0,960926.0,139464.0,36.0,3874.0,D
2237,26,MONTHLY,1076,,,,,,
2239,25,MONTHLY,734,,,,,,
2240,36,MONTHLY,1375,,,,,,
2241,6,MONTHLY,38,,,,,,
2242,7,WEEKLY,55,,,,,,
2243,25,MONTHLY,1118,,,,,,
2244,46,MONTHLY,929,,,,,,
2245,29,MONTHLY,88,5418.0,950116.0,347952.0,48.0,7249.0,C
2246,1,MONTHLY,1210,5419.0,970205.0,415800.0,60.0,6930.0,C
2247,24,MONTHLY,1198,5420.0,970224.0,72504.0,24.0,3021.0,C
2250,35,MONTHLY,305,,,,,,
2252,1,MONTHLY,1373,,,,,,
2253,74,MONTHLY,204,,,,,,
2254,1,MONTHLY,1202,,,,,,
2255,52,MONTHLY,1016,,,,,,
2256,48,MONTHLY,36,,,,,,
2257,57,MONTHLY,354,,,,,,
2258,3,MONTHLY,1411,,,,,,
2259,64,MONTHLY,498,,,,,,
2260,1,MONTHLY,522,,,,,,
2261,1,WEEKLY,1456,,,,,,
2262,13,MONTHLY,1499,5428.0,981202.0,230220.0,36.0,6395.0,C
2263,36,MONTHLY,1166,,,,,,
2264,41,MONTHLY,1421,,,,,,
2265,65,MONTHLY,944,,,,,,
2266,50,MONTHLY,1295,,,,,,
2267,54,WEEKLY,627,,,,,,
2268,1,MONTHLY,771,5429.0,960718.0,20196.0,36.0,561.0,C
2269,6,MONTHLY,307,,,,,,
2270,14,MONTHLY,1527,,,,,,
2271,68,MONTHLY,316,,,,,,
2272,48,MONTHLY,1741,,,,,,
2274,66,MONTHLY,1115,,,,,,
2275,1,MONTHLY,1354,,,,,,
2276,31,MONTHLY,294,,,,,,
2278,1,MONTHLY,1310,,,,,,
2279,2,WEEKLY,1398,5435.0,980601.0,314688.0,48.0,6556.0,C
2280,68,MONTHLY,958,,,,,,
2281,1,MONTHLY,923,,,,,,
2282,29,WEEKLY,259,,,,,,
2285,36,MONTHLY,1420,,,,,,
2286,70,MONTHLY,1435,,,,,,
2287,1,MONTHLY,1206,,,,,,
2288,69,MONTHLY,1095,,,,,,
2289,1,MONTHLY,1161,,,,,,
2290,37,MONTHLY,1390,,,,,,
2291,49,MONTHLY,1303,,,,,,
2292,41,MONTHLY,909,,,,,,
2293,31,MONTHLY,43,,,,,,
2294,46,MONTHLY,1367,,,,,,
2295,57,MONTHLY,1271,,,,,,
2296,29,MONTHLY,1769,,,,,,
2297,46,MONTHLY,898,,,,,,
2298,31,MONTHLY,183,,,,,,
2299,1,MONTHLY,1481,,,,,,
2300,36,MONTHLY,1473,,,,,,
2301,22,MONTHLY,1012,,,,,,
2302,24,MONTHLY,252,,,,,,
2303,41,MONTHLY,1423,,,,,,
2304,49,MONTHLY,1144,,,,,,
2305,1,MONTHLY,344,,,,,,
2306,38,MONTHLY,341,,,,,,
2307,60,MONTHLY,922,,,,,,
2309,18,MONTHLY,1066,,,,,,
2310,15,MONTHLY,929,,,,,,
2311,28,MONTHLY,1752,,,,,,
2312,65,MONTHLY,1729,,,,,,
2313,26,WEEKLY,102,,,,,,
2314,2,MONTHLY,1345,,,,,,
2315,75,MONTHLY,408,,,,,,
2316,1,MONTHLY,1662,,,,,,
2317,68,MONTHLY,1700,,,,,,
2318,73,MONTHLY,311,,,,,,
2319,58,MONTHLY,1278,,,,,,
2321,35,MONTHLY,132,,,,,,
2322,33,MONTHLY,731,5445.0,960629.0,46320.0,24.0,1930.0,A
2323,72,MONTHLY,857,,,,,,
2324,1,MONTHLY,1604,,,,,,
2325,55,MONTHLY,1517,,,,,,
2326,70,MONTHLY,388,,,,,,
2327,19,MONTHLY,158,,,,,,
2328,35,MONTHLY,894,,,,,,
2329,1,MONTHLY,1314,,,,,,
2330,54,MONTHLY,18,,,,,,
2331,8,MONTHLY,848,,,,,,
2332,77,MONTHLY,1362,,,,,,
2333,45,MONTHLY,645,,,,,,
2334,50,MONTHLY,1173,5446.0,970804.0,48312.0,24.0,2013.0,C
2335,70,MONTHLY,1189,5447.0,971112.0,541200.0,60.0,9020.0,D
2336,39,MONTHLY,188,,,,,,
2337,65,MONTHLY,1648,,,,,,
2338,59,MONTHLY,1680,,,,,,
2339,63,MONTHLY,1360,,,,,,
2340,14,MONTHLY,1633,,,,,,
2341,33,MONTHLY,1058,,,,,,
2342,51,MONTHLY,41,,,,,,
2343,68,MONTHLY,707,5449.0,951104.0,99336.0,24.0,4139.0,A
2344,13,MONTHLY,1278,,,,,,
2345,5,MONTHLY,297,5450.0,941211.0,199680.0,60.0,3328.0,C
2346,27,MONTHLY,1223,,,,,,
2347,38,MONTHLY,1337,,,,,,
2348,65,MONTHLY,1130,,,,,,
2349,72,MONTHLY,1349,,,,,,
2350,18,MONTHLY,1311,5451.0,970511.0,159744.0,48.0,3328.0,C
2351,74,MONTHLY,1711,,,,,,
2352,70,MONTHLY,750,5452.0,960429.0,49440.0,60.0,824.0,C
2353,51,MONTHLY,993,,,,,,
2354,7,MONTHLY,1536,,,,,,
2355,1,MONTHLY,732,,,,,,
2356,34,WEEKLY,1452,,,,,,
2357,19,MONTHLY,3,,,,,,
2358,7,MONTHLY,985,,,,,,
2359,54,MONTHLY,1290,,,,,,
2360,26,MONTHLY,1334,,,,,,
2361,28,MONTHLY,420,5453.0,950401.0,156672.0,36.0,4352.0,A
2362,16,MONTHLY,1459,,,,,,
2363,47,MONTHLY,644,,,,,,
2364,33,MONTHLY,852,,,,,,
2365,42,MONTHLY,672,,,,,,
2366,68,MONTHLY,1600,,,,,,
2367,28,MONTHLY,792,,,,,,
2369,49,MONTHLY,1660,,,,,,
2370,51,MONTHLY,1734,,,,,,
2371,15,WEEKLY,1756,,,,,,
2372,1,MONTHLY,1626,,,,,,
2373,14,MONTHLY,1367,,,,,,
2374,1,MONTHLY,1070,,,,,,
2375,29,MONTHLY,500,,,,,,
2376,71,MONTHLY,1443,,,,,,
2377,77,MONTHLY,681,,,,,,
2378,16,MONTHLY,0,,,,,,
2379,44,MONTHLY,9,,,,,,
2380,46,MONTHLY,1518,,,,,,
2381,1,MONTHLY,1504,,,,,,
2382,59,MONTHLY,431,,,,,,
2383,68,MONTHLY,1312,,,,,,
2384,40,MONTHLY,721,,,,,,
2385,60,MONTHLY,1414,,,,,,
2386,12,MONTHLY,1446,,,,,,
2387,70,MONTHLY,1268,,,,,,
2388,30,MONTHLY,159,,,,,,
2389,40,MONTHLY,1248,,,,,,
2390,1,MONTHLY,1137,,,,,,
2391,2,MONTHLY,1771,,,,,,
2392,1,MONTHLY,1598,,,,,,
2393,10,MONTHLY,6,,,,,,
2394,62,MONTHLY,1695,,,,,,
2395,3,MONTHLY,1270,,,,,,
2396,2,MONTHLY,52,,,,,,
2397,70,MONTHLY,1260,,,,,,
2398,70,MONTHLY,1424,,,,,,
2399,1,MONTHLY,480,,,,,,
2400,40,MONTHLY,1261,,,,,,
2401,16,MONTHLY,602,,,,,,
2402,18,MONTHLY,1770,,,,,,
2403,25,MONTHLY,1145,,,,,,
2404,8,MONTHLY,1616,,,,,,
2405,64,MONTHLY,1518,,,,,,
2406,5,MONTHLY,1176,,,,,,
2407,1,MONTHLY,1297,,,,,,
2408,26,MONTHLY,1456,,,,,,
2409,76,MONTHLY,1138,,,,,,
2410,54,MONTHLY,130,,,,,,
2411,69,MONTHLY,177,,,,,,
2413,33,MONTHLY,1760,5463.0,981006.0,17952.0,12.0,1496.0,C
2414,1,MONTHLY,748,,,,,,
2415,16,MONTHLY,1518,,,,,,
2416,5,MONTHLY,1117,,,,,,
2417,44,MONTHLY,231,,,,,,
2418,64,MONTHLY,1397,,,,,,
2419,24,MONTHLY,330,5464.0,950130.0,95808.0,12.0,7984.0,A
2420,35,MONTHLY,1271,,,,,,
2421,18,MONTHLY,740,,,,,,
2422,27,MONTHLY,1701,,,,,,
2423,30,MONTHLY,44,,,,,,
2424,1,MONTHLY,1015,,,,,,
2425,41,MONTHLY,22,,,,,,
2427,70,WEEKLY,280,,,,,,
2428,72,MONTHLY,250,,,,,,
2429,61,MONTHLY,36,,,,,,
2430,3,MONTHLY,646,,,,,,
2431,74,MONTHLY,783,,,,,,
2432,8,MONTHLY,1203,,,,,,
2433,71,MONTHLY,49,,,,,,
2434,17,MONTHLY,32,,,,,,
2435,38,MONTHLY,304,,,,,,
2436,67,MONTHLY,144,,,,,,
2437,1,MONTHLY,1067,,,,,,
2438,71,MONTHLY,1780,,,,,,
2439,74,MONTHLY,1320,,,,,,
2440,19,MONTHLY,1812,,,,,,
2441,47,MONTHLY,1451,,,,,,
2442,14,MONTHLY,1693,,,,,,
2443,46,MONTHLY,1636,,,,,,
2444,76,MONTHLY,1710,,,,,,
2445,52,MONTHLY,1283,5469.0,971226.0,293160.0,60.0,4886.0,C
2446,3,MONTHLY,745,,,,,,
2447,38,MONTHLY,1655,,,,,,
2448,23,MONTHLY,1591,,,,,,
2449,23,MONTHLY,1677,,,,,,
2450,48,MONTHLY,1195,,,,,,
2451,54,MONTHLY,1579,,,,,,
2452,1,MONTHLY,1655,,,,,,
2453,1,MONTHLY,66,,,,,,
2454,8,MONTHLY,491,,,,,,
2455,30,MONTHLY,1497,,,,,,
2456,65,MONTHLY,981,5470.0,960415.0,200976.0,48.0,4187.0,C
2457,76,MONTHLY,314,,,,,,
2458,40,WEEKLY,72,,,,,,
2459,55,MONTHLY,1713,,,,,,
2460,1,MONTHLY,325,,,,,,
2461,1,MONTHLY,1731,,,,,,
2463,56,MONTHLY,648,,,,,,
2464,33,TRANSACTION,182,,,,,,
2465,57,MONTHLY,1374,,,,,,
2466,39,MONTHLY,1561,,,,,,
2467,33,MONTHLY,148,,,,,,
2468,4,MONTHLY,1289,,,,,,
2469,11,MONTHLY,1130,,,,,,
2470,16,MONTHLY,568,,,,,,
2471,6,MONTHLY,548,,,,,,
2472,60,MONTHLY,403,,,,,,
2473,14,MONTHLY,1141,,,,,,
2474,33,MONTHLY,1205,,,,,,
2475,17,MONTHLY,1381,,,,,,
2476,32,MONTHLY,345,,,,,,
2477,11,MONTHLY,1502,,,,,,
2479,18,MONTHLY,281,,,,,,
2480,35,MONTHLY,1710,,,,,,
2481,1,MONTHLY,1030,,,,,,
2482,1,MONTHLY,418,,,,,,
2483,1,MONTHLY,1367,,,,,,
2484,74,MONTHLY,2,,,,,,
2485,41,MONTHLY,1690,,,,,,
2486,1,MONTHLY,57,5479.0,940110.0,24516.0,12.0,2043.0,A
2487,42,MONTHLY,1024,,,,,,
2488,5,MONTHLY,95,,,,,,
2489,72,MONTHLY,67,,,,,,
2490,22,MONTHLY,781,,,,,,
2491,76,MONTHLY,1155,,,,,,
2492,73,MONTHLY,1704,,,,,,
2493,62,MONTHLY,87,,,,,,
2494,74,MONTHLY,477,,,,,,
2495,70,MONTHLY,1538,,,,,,
2496,51,MONTHLY,505,5482.0,960112.0,165120.0,60.0,2752.0,C
2497,65,MONTHLY,74,,,,,,
2498,40,MONTHLY,1155,,,,,,
2499,2,MONTHLY,1133,,,,,,
2500,61,MONTHLY,1028,,,,,,
2501,30,MONTHLY,421,,,,,,
2502,32,MONTHLY,1389,,,,,,
2503,1,MONTHLY,63,,,,,,
2504,16,MONTHLY,342,,,,,,
2505,60,MONTHLY,1231,,,,,,
2506,22,TRANSACTION,1288,,,,,,
2507,62,MONTHLY,1457,,,,,,
2508,34,MONTHLY,72,,,,,,
2509,43,MONTHLY,1624,,,,,,
2510,61,MONTHLY,239,,,,,,
2511,40,MONTHLY,485,,,,,,
2513,70,MONTHLY,202,,,,,,
2514,16,MONTHLY,954,,,,,,
2515,64,MONTHLY,1026,,,,,,
2516,6,MONTHLY,1049,5486.0,970613.0,466608.0,48.0,9721.0,C
2517,55,TRANSACTION,1409,,,,,,
2519,4,MONTHLY,14,,,,,,
2520,18,MONTHLY,935,,,,,,
2521,63,MONTHLY,868,,,,,,
2522,36,MONTHLY,1115,,,,,,
2523,10,MONTHLY,130,,,,,,
2524,1,MONTHLY,717,,,,,,
2525,45,MONTHLY,857,,,,,,
2526,16,MONTHLY,1280,,,,,,
2527,38,MONTHLY,77,,,,,,
2528,65,MONTHLY,83,,,,,,
2530,74,MONTHLY,1278,,,,,,
2531,51,MONTHLY,1450,,,,,,
2532,38,MONTHLY,1453,,,,,,
2533,49,MONTHLY,907,,,,,,
2534,61,MONTHLY,153,,,,,,
2535,61,MONTHLY,1481,,,,,,
2536,41,MONTHLY,665,,,,,,
2537,27,MONTHLY,1500,,,,,,
2538,42,MONTHLY,394,,,,,,
2539,24,MONTHLY,1574,,,,,,
2540,54,MONTHLY,820,,,,,,
2541,57,MONTHLY,676,,,,,,
2542,21,MONTHLY,218,,,,,,
2543,68,MONTHLY,43,,,,,,
2544,38,MONTHLY,1433,,,,,,
2545,1,MONTHLY,1433,5491.0,980213.0,428784.0,48.0,8933.0,C
2546,1,MONTHLY,706,,,,,,
2547,74,MONTHLY,847,,,,,,
2548,57,MONTHLY,1100,,,,,,
2549,74,MONTHLY,315,,,,,,
2550,67,MONTHLY,1044,,,,,,
2551,5,MONTHLY,1133,,,,,,
2552,52,MONTHLY,181,,,,,,
2553,41,MONTHLY,934,,,,,,
2554,36,MONTHLY,168,,,,,,
2555,53,MONTHLY,68,,,,,,
2556,46,MONTHLY,1752,,,,,,
2557,40,MONTHLY,320,,,,,,
2558,46,MONTHLY,1676,,,,,,
2559,32,MONTHLY,881,,,,,,
2560,15,MONTHLY,1631,,,,,,
2561,59,MONTHLY,1367,,,,,,
2562,35,MONTHLY,956,,,,,,
2563,48,MONTHLY,746,,,,,,
2564,36,MONTHLY,1614,,,,,,
2565,74,MONTHLY,1006,,,,,,
2566,48,MONTHLY,26,,,,,,
2567,17,MONTHLY,1101,,,,,,
2568,17,MONTHLY,425,,,,,,
2569,2,MONTHLY,525,,,,,,
2570,1,MONTHLY,1082,,,,,,
2571,61,MONTHLY,1475,,,,,,
2572,64,TRANSACTION,681,5494.0,960613.0,360000.0,48.0,7500.0,C
2573,4,MONTHLY,1292,,,,,,
2574,68,MONTHLY,32,,,,,,
2575,72,MONTHLY,1563,,,,,,
2576,1,MONTHLY,244,,,,,,
2577,7,MONTHLY,940,,,,,,
2578,54,MONTHLY,1179,,,,,,
2579,24,MONTHLY,1751,,,,,,
2580,60,MONTHLY,1042,5495.0,960802.0,89340.0,60.0,1489.0,C
2581,72,MONTHLY,69,,,,,,
2582,28,MONTHLY,304,,,,,,
2583,62,MONTHLY,130,,,,,,
2584,50,MONTHLY,188,,,,,,
2585,75,MONTHLY,40,,,,,,
2586,57,MONTHLY,1566,,,,,,
2587,1,MONTHLY,1666,,,,,,
2588,5,MONTHLY,337,,,,,,
2589,10,MONTHLY,1433,,,,,,
2590,47,MONTHLY,1433,,,,,,
2591,1,MONTHLY,1221,,,,,,
2592,69,MONTHLY,243,,,,,,
2593,5,MONTHLY,1282,,,,,,
2594,19,TRANSACTION,1583,,,,,,
2595,1,MONTHLY,1689,,,,,,
2596,1,MONTHLY,609,,,,,,
2597,31,MONTHLY,1535,,,,,,
2598,1,MONTHLY,1168,,,,,,
2599,48,MONTHLY,109,,,,,,
2600,1,MONTHLY,1138,,,,,,
2601,70,MONTHLY,1423,,,,,,
2602,46,MONTHLY,1263,,,,,,
2603,9,MONTHLY,1260,,,,,,
2604,68,MONTHLY,1280,,,,,,
2605,21,MONTHLY,1104,,,,,,
2606,1,MONTHLY,572,,,,,,
2607,1,MONTHLY,1691,,,,,,
2608,19,MONTHLY,950,,,,,,
2609,73,MONTHLY,122,,,,,,
2610,54,MONTHLY,1449,,,,,,
2611,1,MONTHLY,1160,,,,,,
2612,1,MONTHLY,1579,,,,,,
2613,26,MONTHLY,275,,,,,,
2614,44,MONTHLY,1349,,,,,,
2615,68,MONTHLY,562,,,,,,
2616,1,MONTHLY,228,,,,,,
2617,1,MONTHLY,266,,,,,,
2618,60,MONTHLY,79,,,,,,
2619,20,MONTHLY,1228,,,,,,
2620,22,MONTHLY,214,,,,,,
2621,55,MONTHLY,1031,,,,,,
2622,1,MONTHLY,1328,5501.0,980521.0,136344.0,24.0,5681.0,C
2623,58,MONTHLY,281,,,,,,
2624,31,MONTHLY,1182,,,,,,
2625,48,WEEKLY,1285,,,,,,
2627,76,MONTHLY,639,,,,,,
2628,64,TRANSACTION,401,,,,,,
2629,66,MONTHLY,1348,,,,,,
2630,64,MONTHLY,1084,,,,,,
2631,1,MONTHLY,1183,,,,,,
2632,24,MONTHLY,1,,,,,,
2633,25,MONTHLY,1168,,,,,,
2634,45,MONTHLY,1741,,,,,,
2635,27,MONTHLY,1129,,,,,,
2636,18,MONTHLY,1425,,,,,,
2637,70,MONTHLY,1461,,,,,,
2638,5,MONTHLY,517,,,,,,
2639,17,MONTHLY,115,,,,,,
2640,1,MONTHLY,1359,,,,,,
2641,7,MONTHLY,121,,,,,,
2642,68,MONTHLY,885,,,,,,
2644,1,MONTHLY,1680,,,,,,
2645,54,MONTHLY,141,,,,,,
2646,6,MONTHLY,1665,,,,,,
2647,73,MONTHLY,38,,,,,,
2648,51,MONTHLY,102,,,,,,
2649,2,MONTHLY,250,,,,,,
2650,72,MONTHLY,1180,,,,,,
2651,2,MONTHLY,79,,,,,,
2652,1,MONTHLY,1298,,,,,,
2653,66,MONTHLY,1468,,,,,,
2654,56,MONTHLY,566,,,,,,
2655,1,MONTHLY,1345,,,,,,
2656,1,MONTHLY,1509,,,,,,
2657,55,MONTHLY,1375,,,,,,
2658,27,MONTHLY,1778,,,,,,
2659,14,MONTHLY,1184,,,,,,
2660,1,WEEKLY,289,,,,,,
2661,1,MONTHLY,1516,,,,,,
2662,71,MONTHLY,508,,,,,,
2663,64,MONTHLY,754,,,,,,
2664,58,MONTHLY,384,,,,,,
2665,61,MONTHLY,316,,,,,,
2666,49,MONTHLY,66,,,,,,
2667,23,MONTHLY,295,,,,,,
2668,21,MONTHLY,1600,,,,,,
2670,13,MONTHLY,26,,,,,,
2671,1,MONTHLY,257,,,,,,
2672,59,MONTHLY,1533,,,,,,
2673,34,MONTHLY,368,,,,,,
2674,50,MONTHLY,1012,,,,,,
2675,1,MONTHLY,414,,,,,,
2676,73,MONTHLY,21,,,,,,
2677,5,MONTHLY,1335,,,,,,
2678,1,MONTHLY,1656,,,,,,
2679,67,MONTHLY,1665,,,,,,
2680,46,MONTHLY,791,,,,,,
2681,28,MONTHLY,748,,,,,,
2684,7,MONTHLY,1713,,,,,,
2685,67,MONTHLY,1400,,,,,,
2686,26,MONTHLY,1105,,,,,,
2687,76,MONTHLY,181,,,,,,
2688,72,MONTHLY,780,,,,,,
2689,70,MONTHLY,1461,,,,,,
2690,66,MONTHLY,1538,,,,,,
2691,69,MONTHLY,250,,,,,,
2692,28,MONTHLY,1071,,,,,,
2693,17,MONTHLY,1781,,,,,,
2694,7,MONTHLY,66,5519.0,940308.0,91632.0,12.0,7636.0,A
2695,16,MONTHLY,258,,,,,,
2696,1,MONTHLY,1479,,,,,,
2697,8,MONTHLY,176,,,,,,
2698,49,MONTHLY,1601,,,,,,
2699,73,MONTHLY,1454,5520.0,980830.0,231168.0,48.0,4816.0,C
2700,74,MONTHLY,311,,,,,,
2701,71,MONTHLY,207,,,,,,
2702,74,MONTHLY,1126,,,,,,
2703,61,MONTHLY,1761,,,,,,
2705,63,TRANSACTION,185,5523.0,931208.0,93888.0,36.0,2608.0,A
2706,47,MONTHLY,1269,,,,,,
2707,61,MONTHLY,695,,,,,,
2708,1,MONTHLY,1179,,,,,,
2709,2,MONTHLY,1386,,,,,,
2710,12,MONTHLY,1258,,,,,,
2711,58,MONTHLY,138,,,,,,
2712,9,MONTHLY,70,,,,,,
2713,26,MONTHLY,457,,,,,,
2714,1,MONTHLY,29,,,,,,
2715,42,MONTHLY,1739,,,,,,
2716,66,MONTHLY,1102,,,,,,
2717,74,MONTHLY,1301,,,,,,
2718,29,MONTHLY,765,,,,,,
2719,10,MONTHLY,1133,,,,,,
2720,2,WEEKLY,1627,5525.0,980427.0,93888.0,36.0,2608.0,C
2721,74,MONTHLY,1778,,,,,,
2722,69,MONTHLY,1665,,,,,,
2723,75,MONTHLY,800,,,,,,
2724,11,MONTHLY,1316,,,,,,
2725,52,MONTHLY,1552,5526.0,981108.0,69624.0,36.0,1934.0,C
2726,18,MONTHLY,839,,,,,,
2727,1,MONTHLY,1027,,,,,,
2728,52,WEEKLY,1647,5527.0,980615.0,156420.0,60.0,2607.0,C
2729,40,MONTHLY,745,,,,,,
2730,23,MONTHLY,1217,,,,,,
2731,1,MONTHLY,998,,,,,,
2732,5,MONTHLY,207,,,,,,
2733,76,MONTHLY,355,,,,,,
